Date,Time,Minute,Solar Radiation (W/m^2),Outside Temperature (T[n-1]),Inside Temperature Middle (T[n-1]),Fan on/off,Actual Temperature Middle ((T[n])
2022/11/25,17:05:02,1020,620,18.026182,25,1,24
2022/11/25,17:10:02,1025,600.583333,18.006182,24,1,24
2022/11/25,17:15:03,1030,581.166667,17.986182,24,1,24
2022/11/25,17:20:03,1035,561.75,17.966182,24,1,23
2022/11/25,17:25:03,1040,542.333333,17.946182,23,1,23
2022/11/25,17:30:07,1045,522.916667,17.926182,23,1,23
2022/11/25,17:35:08,1050,503.5,17.906182,23,0,22
2022/11/25,17:40:09,1055,484.083333,17.886182,22,0,27
2022/11/25,17:45:08,1060,464.666667,17.866182,27,1,28
2022/11/25,17:50:10,1065,445.25,17.846182,28,0,23
2022/11/25,17:55:12,1070,425.833333,17.826182,23,0,26
2022/11/25,18:00:14,1075,406.416667,17.806182,26,0,28
2022/11/25,18:05:13,1080,387,17.786182,28,1,29
2022/11/25,18:10:14,1085,369,17.586182,29,0,24
2022/11/25,18:15:14,1090,351,17.386182,24,0,23
2022/11/25,18:20:16,1095,333,17.186182,23,0,25
2022/11/25,18:25:16,1100,315,16.986182,25,0,27
2022/11/25,18:30:18,1105,297,16.786182,27,0,27
2022/11/25,18:35:20,1110,279,16.586182,27,0,26
2022/11/25,18:40:21,1115,261,16.386181,26,0,26
2022/11/25,18:45:23,1120,243,16.186181,26,0,25
2022/11/25,18:50:25,1125,225,15.986181,25,0,24
2022/11/25,18:55:26,1130,207,15.786181,24,0,23
2022/11/25,19:00:26,1135,189,15.586181,23,0,22
2022/11/25,19:05:26,1140,171,15.386181,22,0,21
2022/11/25,19:10:26,1145,158.083333,15.383681,21,0,21
2022/11/25,19:15:25,1150,145.166667,15.381181,21,0,20
2022/11/25,19:20:27,1155,132.25,15.378681,20,0,19
2022/11/25,19:25:28,1160,119.333333,15.376181,19,0,19
2022/11/25,19:30:29,1165,106.416667,15.373681,19,0,19
2022/11/25,19:35:29,1170,93.5,15.371181,19,0,18
2022/11/25,19:40:31,1175,80.583333,15.368681,18,0,18
2022/11/25,19:45:32,1180,67.666667,15.366181,18,0,18
2022/11/25,19:50:34,1185,54.75,15.363681,18,0,18
2022/11/25,19:55:34,1190,41.833333,15.361181,18,0,17
2022/11/25,20:00:36,1195,28.916667,15.358681,17,0,17
2022/11/25,20:05:37,1200,16,15.356181,17,0,17
2022/11/25,20:10:38,1205,14.666667,15.358681,17,0,17
2022/11/25,20:15:39,1210,13.333333,15.361181,17,0,17
2022/11/25,20:20:39,1215,12,15.363681,17,0,17
2022/11/25,20:25:41,1220,10.666667,15.366181,17,0,16
2022/11/25,20:30:42,1225,9.333333,15.368681,16,0,16
2022/11/25,20:35:42,1230,8,15.371181,16,0,16
2022/11/25,20:40:43,1235,6.666667,15.373681,16,0,16
2022/11/25,20:45:43,1240,5.333333,15.376181,16,0,16
2022/11/25,20:50:45,1245,4,15.378681,16,0,16
2022/11/25,20:55:46,1250,2.666667,15.381181,16,0,16
2022/11/25,21:00:47,1255,1.333333,15.383681,16,0,16
2022/11/25,21:05:47,1260,0,15.386181,16,0,16
2022/11/25,21:10:47,1265,0,15.316181,16,0,16
2022/11/25,21:15:47,1270,0,15.246181,16,0,16
2022/11/25,21:20:48,1275,0,15.176181,16,0,16
2022/11/25,21:25:48,1280,0,15.106181,16,0,16
2022/11/25,21:30:49,1285,0,15.036181,16,0,16
2022/11/25,21:35:49,1290,0,14.966182,16,0,16
2022/11/25,21:40:49,1295,0,14.896182,16,0,16
2022/11/25,21:45:49,1300,0,14.826182,16,0,16
2022/11/25,21:50:49,1305,0,14.756182,16,0,16
2022/11/25,21:55:58,1310,0,14.686182,16,0,16
2022/11/25,22:01:00,1315,0,14.616182,16,0,16
2022/11/25,22:06:00,1320,0,14.546182,16,0,16
2022/11/25,22:11:00,1325,0,14.556182,16,0,16
2022/11/25,22:16:00,1330,0,14.566182,16,0,15
2022/11/25,22:21:01,1335,0,14.576182,15,0,16
2022/11/25,22:26:02,1340,0,14.586182,16,0,15
2022/11/25,22:31:03,1345,0,14.596182,15,0,15
2022/11/25,22:36:05,1350,0,14.606182,15,0,15
2022/11/25,22:41:05,1355,0,14.616182,15,0,15
2022/11/25,22:46:05,1360,0,14.626182,15,0,15
2022/11/25,22:51:05,1365,0,14.636182,15,0,15
2022/11/25,22:56:05,1370,0,14.646182,15,0,15
2022/11/25,23:01:05,1375,0,14.656182,15,0,15
2022/11/25,23:06:08,1380,0,14.666182,15,0,15
2022/11/25,23:11:08,1385,0,14.668909,15,0,15
2022/11/25,23:16:08,1390,0,14.671637,15,0,14
2022/11/25,23:21:09,1395,0,14.674364,14,0,14
2022/11/25,23:26:11,1400,0,14.677091,14,0,14
2022/11/25,23:31:12,1405,0,14.679818,14,0,14
2022/11/25,23:36:14,1410,0,14.682546,14,0,14
2022/11/25,23:41:14,1415,0,14.685273,14,0,14
2022/11/25,23:46:14,1420,0,14.688,14,0,14
2022/11/25,23:51:13,1425,0,14.690727,14,0,14
2022/11/25,23:56:14,1430,0,14.693455,14,0,14
2022/11/26,00:06:35,5,0,13.916182,14,0,14
2022/11/26,00:11:35,10,0,13.915273,14,0,14
2022/11/26,00:16:35,15,0,13.914364,14,0,14
2022/11/26,00:21:39,20,0,13.913454,14,0,14
2022/11/26,00:26:40,25,0,13.912545,14,0,14
2022/11/26,00:31:41,30,0,13.911636,14,0,14
2022/11/26,00:36:40,35,0,13.910727,14,0,14
2022/11/26,00:41:44,40,0,13.909818,14,0,14
2022/11/26,00:46:45,45,0,13.908909,14,0,14
2022/11/26,00:51:46,50,0,13.907999,14,0,14
2022/11/26,00:56:45,55,0,13.90709,14,0,14
2022/11/26,01:01:50,60,0,13.906181,14,0,14
2022/11/26,01:06:50,65,0,13.897014,14,0,14
2022/11/26,01:11:53,70,0,13.887848,14,0,14
2022/11/26,01:16:54,75,0,13.878681,14,0,14
2022/11/26,01:22:01,80,0,13.869515,14,0,13
2022/11/26,01:27:03,85,0,13.860348,13,0,14
2022/11/26,01:32:03,90,0,13.851182,14,0,14
2022/11/26,01:37:02,95,0,13.842015,14,0,13
2022/11/26,01:42:04,100,0,13.832848,13,0,14
2022/11/26,01:47:05,105,0,13.823682,14,0,13
2022/11/26,01:52:05,110,0,13.814515,13,0,13
2022/11/26,01:57:07,115,0,13.805349,13,0,13
2022/11/26,02:02:07,120,0,13.796182,13,0,13
2022/11/26,02:07:08,125,0,13.796182,13,0,13
2022/11/26,02:12:09,130,0,13.796182,13,0,13
2022/11/26,02:17:09,135,0,13.796182,13,0,13
2022/11/26,02:22:09,140,0,13.796182,13,0,13
2022/11/26,02:27:11,145,0,13.796182,13,0,13
2022/11/26,02:32:11,150,0,13.796182,13,0,13
2022/11/26,02:37:12,155,0,13.796182,13,0,12
2022/11/26,02:42:12,160,0,13.796182,12,0,13
2022/11/26,02:47:12,165,0,13.796182,13,0,13
2022/11/26,02:52:14,170,0,13.796182,13,0,13
2022/11/26,02:57:13,175,0,13.796182,13,0,13
2022/11/26,03:02:14,180,0,13.796182,13,0,13
2022/11/26,03:07:17,185,0,13.759515,13,0,12
2022/11/26,03:12:17,190,0,13.722849,12,0,12
2022/11/26,03:17:17,195,0,13.686182,12,0,12
2022/11/26,03:22:16,200,0,13.649515,12,0,12
2022/11/26,03:27:17,205,0,13.612848,12,0,12
2022/11/26,03:32:18,210,0,13.576182,12,0,12
2022/11/26,03:37:18,215,0,13.539515,12,0,12
2022/11/26,03:42:17,220,0,13.502848,12,0,12
2022/11/26,03:47:18,225,0,13.466181,12,0,12
2022/11/26,03:52:19,230,0,13.429515,12,0,12
2022/11/26,03:57:21,235,0,13.392848,12,0,12
2022/11/26,04:02:22,240,0,13.356181,12,0,12
2022/11/26,04:07:22,245,0,13.382848,12,0,12
2022/11/26,04:12:24,250,0,13.409514,12,0,12
2022/11/26,04:17:25,255,0,13.436181,12,0,12
2022/11/26,04:22:25,260,0,13.462848,12,0,12
2022/11/26,04:27:26,265,0,13.489514,12,0,12
2022/11/26,04:32:25,270,0,13.516181,12,0,12
2022/11/26,04:37:26,275,0,13.542848,12,0,12
2022/11/26,04:42:26,280,0,13.569514,12,0,12
2022/11/26,04:47:26,285,0,13.596181,12,0,12
2022/11/26,04:52:27,290,0,13.622848,12,0,12
2022/11/26,04:57:27,295,0,13.649514,12,0,12
2022/11/26,05:02:27,300,0,13.676181,12,0,12
2022/11/26,05:07:27,305,1,13.676181,12,0,12
2022/11/26,05:12:26,310,2,13.676181,12,0,12
2022/11/26,05:17:26,315,3,13.676181,12,0,12
2022/11/26,05:22:27,320,4,13.676181,12,0,12
2022/11/26,05:27:28,325,5,13.676181,12,0,13
2022/11/26,05:32:29,330,6,13.676181,13,0,13
2022/11/26,05:37:29,335,7,13.676181,13,0,13
2022/11/26,05:42:29,340,8,13.676181,13,0,13
2022/11/26,05:47:31,345,9,13.676181,13,0,13
2022/11/26,05:52:31,350,10,13.676181,13,0,13
2022/11/26,05:57:34,355,11,13.676181,13,0,14
2022/11/26,06:02:34,360,12,13.676181,14,0,14
2022/11/26,06:07:36,365,23.833333,13.902848,14,0,14
2022/11/26,06:12:36,370,35.666667,14.129515,14,0,14
2022/11/26,06:17:36,375,47.5,14.356182,14,0,14
2022/11/26,06:22:38,380,59.333333,14.582848,14,0,14
2022/11/26,06:27:37,385,71.166667,14.809515,14,0,15
2022/11/26,06:32:38,390,83,15.036182,15,0,16
2022/11/26,06:37:38,395,94.833333,15.262849,16,0,16
2022/11/26,06:42:39,400,106.666667,15.489516,16,0,18
2022/11/26,06:47:43,405,118.5,15.716183,18,0,19
2022/11/26,06:52:43,410,130.333333,15.942849,19,0,21
2022/11/26,06:57:44,415,142.166667,16.169516,21,0,22
2022/11/26,07:02:44,420,154,16.396183,22,0,23
2022/11/26,07:07:43,425,171.083333,16.42535,23,0,24
2022/11/26,07:12:45,430,188.166667,16.454516,24,0,25
2022/11/26,07:17:44,435,205.25,16.483683,25,0,25
2022/11/26,07:22:44,440,222.333333,16.512849,25,0,27
2022/11/26,07:27:46,445,239.416667,16.542016,27,0,28
2022/11/26,07:32:45,450,256.5,16.571182,28,0,28
2022/11/26,07:37:47,455,273.583333,16.600349,28,0,29
2022/11/26,07:42:49,460,290.666667,16.629515,29,1,29
2022/11/26,07:47:50,465,307.75,16.658682,29,0,23
2022/11/26,07:52:49,470,324.833333,16.687848,23,0,26
2022/11/26,07:57:50,475,341.916667,16.717015,26,1,29
2022/11/26,08:02:52,480,359,16.746181,29,0,23
2022/11/26,08:07:51,485,376.25,16.767848,23,0,27
2022/11/26,08:12:53,490,393.5,16.789515,27,1,29
2022/11/26,08:17:52,495,410.75,16.811181,29,1,24
2022/11/26,08:22:54,500,428,16.832848,24,1,23
2022/11/26,08:27:55,505,445.25,16.854515,23,1,24
2022/11/26,08:32:57,510,462.5,16.876182,24,1,25
2022/11/26,08:37:57,515,479.75,16.897848,25,1,26
2022/11/26,08:42:59,520,497,16.919515,26,1,28
2022/11/26,08:48:00,525,514.25,16.941182,28,1,28
2022/11/26,08:53:00,530,531.5,16.962849,28,1,29
2022/11/26,08:58:00,535,548.75,16.984515,29,1,30
2022/11/26,09:03:02,540,566,17.006182,30,1,30
2022/11/26,09:08:04,545,582.333333,17.218682,30,1,30
2022/11/26,09:13:04,550,598.666667,17.431182,30,1,30
2022/11/26,09:18:04,555,615,17.643682,30,1,30
2022/11/26,09:23:04,560,631.333333,17.856182,30,1,30
2022/11/26,09:28:05,565,647.666667,18.068682,30,1,30
2022/11/26,09:33:06,570,664,18.281183,30,1,30
2022/11/26,09:38:07,575,680.333333,18.493683,30,1,27
2022/11/26,09:43:08,580,696.666667,18.706183,27,1,26
2022/11/26,09:48:09,585,713,18.918683,26,1,26
2022/11/26,09:53:08,590,729.333333,19.131183,26,1,26
2022/11/26,09:58:10,595,745.666667,19.343683,26,1,26
2022/11/26,10:03:12,600,762,19.556183,26,1,27
2022/11/26,10:08:11,605,777.5,19.577016,27,1,27
2022/11/26,10:13:13,610,793,19.59785,27,1,27
2022/11/26,10:18:14,615,808.5,19.618683,27,1,27
2022/11/26,10:23:14,620,824,19.639516,27,1,27
2022/11/26,10:28:16,625,839.5,19.66035,27,1,27
2022/11/26,10:33:18,630,855,19.681183,27,1,27
2022/11/26,10:38:19,635,870.5,19.702016,27,1,28
2022/11/26,10:43:18,640,886,19.72285,28,1,28
2022/11/26,10:48:19,645,901.5,19.743683,28,1,28
2022/11/26,10:53:20,650,917,19.764516,28,1,28
2022/11/26,10:58:21,655,932.5,19.78535,28,1,28
2022/11/26,11:03:22,660,948,19.806183,28,1,28
2022/11/26,11:08:22,665,956.583333,19.88785,28,1,29
2022/11/26,11:13:23,670,965.166667,19.969516,29,1,30
2022/11/26,11:18:24,675,973.75,20.051183,30,1,28
2022/11/26,11:23:24,680,982.333333,20.132849,28,1,28
2022/11/26,11:28:25,685,990.916667,20.214516,28,1,28
2022/11/26,11:33:25,690,999.5,20.296183,28,1,28
2022/11/26,11:38:27,695,1008.083333,20.377849,28,1,28
2022/11/26,11:43:28,700,1016.666667,20.459516,28,1,28
2022/11/26,11:48:28,705,1025.25,20.541182,28,1,28
2022/11/26,11:53:28,710,1033.833333,20.622849,28,1,29
2022/11/26,11:58:28,715,1042.416667,20.704515,29,1,29
2022/11/26,12:03:29,720,1051,20.786182,29,1,29
2022/11/26,12:08:30,725,1053,20.769515,29,1,29
2022/11/26,12:13:29,730,1055,20.752849,29,1,29
2022/11/26,12:18:37,735,1057,20.736182,29,1,29
2022/11/26,12:23:38,740,1059,20.719515,29,1,28
2022/11/26,12:28:37,745,1061,20.702849,28,1,29
2022/11/26,12:33:38,750,1063,20.686182,29,1,29
2022/11/26,12:38:39,755,1065,20.669515,29,1,29
2022/11/26,12:43:42,760,1067,20.652849,29,1,29
2022/11/26,12:48:43,765,1069,20.636182,29,1,29
2022/11/26,12:53:47,770,1071,20.619515,29,1,30
2022/11/26,12:58:48,775,1073,20.602849,30,1,30
2022/11/26,13:03:47,780,1075,20.586182,30,1,30
2022/11/26,13:08:48,785,1073.583333,20.562849,30,1,30
2022/11/26,13:13:48,790,1072.166667,20.539516,30,1,30
2022/11/26,13:18:49,795,1070.75,20.516182,30,1,30
2022/11/26,13:23:49,800,1069.333333,20.492849,30,1,30
2022/11/26,13:28:50,805,1067.916667,20.469516,30,1,30
2022/11/26,13:33:50,810,1066.5,20.446183,30,1,30
2022/11/26,13:38:51,815,1065.083333,20.422849,30,1,30
2022/11/26,13:43:52,820,1063.666667,20.399516,30,1,30
2022/11/26,13:48:54,825,1062.25,20.376183,30,1,30
2022/11/26,13:53:53,830,1060.833333,20.35285,30,1,30
2022/11/26,13:58:54,835,1059.416667,20.329516,30,1,30
2022/11/26,14:03:55,840,1058,20.306183,30,1,30
2022/11/26,14:08:56,845,1049.75,20.288683,30,1,30
2022/11/26,14:13:56,850,1041.5,20.271183,30,1,31
2022/11/26,14:18:57,855,1033.25,20.253683,31,1,31
2022/11/26,14:23:57,860,1025,20.236183,31,1,31
2022/11/26,14:28:57,865,1016.75,20.218683,31,1,31
2022/11/26,14:33:57,870,1008.5,20.201183,31,1,31
2022/11/26,14:38:56,875,1000.25,20.183682,31,1,31
2022/11/26,14:43:57,880,992,20.166182,31,1,31
2022/11/26,14:48:58,885,983.75,20.148682,31,1,31
2022/11/26,14:53:58,890,975.5,20.131182,31,1,31
2022/11/26,14:58:58,895,967.25,20.113682,31,1,30
2022/11/26,15:03:58,900,959,20.096182,30,1,31
2022/11/26,15:08:58,905,946.333333,19.992849,31,1,31
2022/11/26,15:13:58,910,933.666667,19.889515,31,1,30
2022/11/26,15:18:58,915,921,19.786182,30,1,30
2022/11/26,15:23:59,920,908.333333,19.682849,30,1,30
2022/11/26,15:29:00,925,895.666667,19.579515,30,1,30
2022/11/26,15:34:02,930,883,19.476182,30,1,30
2022/11/26,15:39:03,935,870.333333,19.372849,30,1,30
2022/11/26,15:44:02,940,857.666667,19.269515,30,1,30
2022/11/26,15:49:03,945,845,19.166182,30,1,30
2022/11/26,15:54:03,950,832.333333,19.062849,30,1,29
2022/11/26,15:59:03,955,819.666667,18.959515,29,1,29
2022/11/26,16:04:03,960,807,18.856182,29,1,29
2022/11/26,16:09:03,965,790.75,18.843682,29,1,29
2022/11/26,16:14:03,970,774.5,18.831182,29,1,29
2022/11/26,16:19:09,975,758.25,18.818682,29,1,29
2022/11/26,16:24:09,980,742,18.806182,29,1,29
2022/11/26,16:29:10,985,725.75,18.793682,29,1,28
2022/11/26,16:34:10,990,709.5,18.781182,28,1,28
2022/11/26,16:39:11,995,693.25,18.768682,28,1,28
2022/11/26,16:44:13,1000,677,18.756182,28,1,28
2022/11/26,16:49:15,1005,660.75,18.743682,28,1,27
2022/11/26,16:54:14,1010,644.5,18.731182,27,1,27
2022/11/26,16:59:14,1015,628.25,18.718682,27,1,27
2022/11/26,17:04:14,1020,612,18.706182,27,1,26
2022/11/26,17:09:16,1025,593.583333,18.702015,26,1,26
2022/11/26,17:14:16,1030,575.166667,18.697849,26,1,26
2022/11/26,17:19:17,1035,556.75,18.693682,26,1,26
2022/11/26,17:24:18,1040,538.333333,18.689515,26,1,25
2022/11/26,17:29:19,1045,519.916667,18.685348,25,1,25
2022/11/26,17:34:20,1050,501.5,18.681182,25,1,24
2022/11/26,17:39:21,1055,483.083333,18.677015,24,1,24
2022/11/26,17:44:29,1060,464.666667,18.672848,24,1,24
2022/11/26,17:49:31,1065,446.25,18.668681,24,1,23
2022/11/26,17:54:32,1070,427.833333,18.664515,23,1,23
2022/11/26,17:59:34,1075,409.416667,18.660348,23,1,23
2022/11/26,18:04:33,1080,391,18.656181,23,0,24
2022/11/26,18:09:34,1085,372.583333,18.476181,24,0,27
2022/11/26,18:14:35,1090,354.166667,18.296181,27,0,28
2022/11/26,18:19:35,1095,335.75,18.116181,28,0,29
2022/11/26,18:24:36,1100,317.333333,17.936181,29,0,28
2022/11/26,18:29:36,1105,298.916667,17.756181,28,0,28
2022/11/26,18:34:36,1110,280.5,17.576181,28,0,27
2022/11/26,18:39:37,1115,262.083333,17.396181,27,0,26
2022/11/26,18:44:39,1120,243.666667,17.216181,26,0,26
2022/11/26,18:49:39,1125,225.25,17.036181,26,0,25
2022/11/26,18:54:39,1130,206.833333,16.856181,25,0,24
2022/11/26,18:59:40,1135,188.416667,16.676181,24,0,23
2022/11/26,19:04:42,1140,170,16.496181,23,0,23
2022/11/26,19:09:43,1145,157.25,16.472848,23,0,22
2022/11/26,19:14:44,1150,144.5,16.449515,22,0,22
2022/11/26,19:19:47,1155,131.75,16.426182,22,0,21
2022/11/26,19:24:48,1160,119,16.402848,21,0,21
2022/11/26,19:29:49,1165,106.25,16.379515,21,0,20
2022/11/26,19:34:49,1170,93.5,16.356182,20,0,20
2022/11/26,19:39:54,1175,80.75,16.332849,20,0,20
2022/11/26,19:44:54,1180,68,16.309516,20,0,20
2022/11/26,19:49:56,1185,55.25,16.286183,20,0,19
2022/11/26,19:54:57,1190,42.5,16.262849,19,0,19
2022/11/26,19:59:59,1195,29.75,16.239516,19,0,19
2022/11/26,20:05:00,1200,17,16.216183,19,0,19
2022/11/26,20:10:00,1205,15.583333,16.219516,19,0,19
2022/11/26,20:15:01,1210,14.166667,16.22285,19,0,19
2022/11/26,20:20:01,1215,12.75,16.226183,19,0,19
2022/11/26,20:25:02,1220,11.333333,16.229516,19,0,19
2022/11/26,20:30:03,1225,9.916667,16.232849,19,0,18
2022/11/26,20:35:03,1230,8.5,16.236183,18,0,18
2022/11/26,20:40:05,1235,7.083333,16.239516,18,0,18
2022/11/26,20:45:06,1240,5.666667,16.242849,18,0,18
2022/11/26,20:50:08,1245,4.25,16.246182,18,0,18
2022/11/26,20:55:08,1250,2.833333,16.249516,18,0,18
2022/11/26,21:00:09,1255,1.416667,16.252849,18,0,18
2022/11/26,21:05:10,1260,0,16.256182,18,0,18
2022/11/26,21:10:11,1265,0,16.183682,18,0,18
2022/11/26,21:15:10,1270,0,16.111182,18,0,18
2022/11/26,21:20:12,1275,0,16.038682,18,0,18
2022/11/26,21:25:13,1280,0,15.966182,18,0,18
2022/11/26,21:30:15,1285,0,15.893682,18,0,18
2022/11/26,21:35:14,1290,0,15.821182,18,0,18
2022/11/26,21:40:19,1295,0,15.748681,18,0,18
2022/11/26,21:45:20,1300,0,15.676181,18,0,18
2022/11/26,21:50:20,1305,0,15.603681,18,0,18
2022/11/26,21:55:20,1310,0,15.531181,18,0,17
2022/11/26,22:00:20,1315,0,15.458681,17,0,17
2022/11/26,22:05:22,1320,0,15.386181,17,0,17
2022/11/26,22:10:23,1325,0,15.385348,17,0,17
2022/11/26,22:15:23,1330,0,15.384515,17,0,17
2022/11/26,22:20:23,1335,0,15.383681,17,0,16
2022/11/26,22:25:24,1340,0,15.382848,16,0,16
2022/11/26,22:30:25,1345,0,15.382015,16,0,16
2022/11/26,22:35:26,1350,0,15.381182,16,0,16
2022/11/26,22:40:26,1355,0,15.380348,16,0,16
2022/11/26,22:45:26,1360,0,15.379515,16,0,16
2022/11/26,22:50:25,1365,0,15.378682,16,0,16
2022/11/26,22:55:26,1370,0,15.377849,16,0,16
2022/11/26,23:00:27,1375,0,15.377015,16,0,16
2022/11/26,23:05:28,1380,0,15.376182,16,0,16
2022/11/26,23:10:29,1385,0,15.379309,16,0,16
2022/11/26,23:15:29,1390,0,15.382437,16,0,16
2022/11/26,23:20:30,1395,0,15.385564,16,0,16
2022/11/26,23:25:30,1400,0,15.388691,16,0,16
2022/11/26,23:30:31,1405,0,15.391818,16,0,16
2022/11/26,23:35:31,1410,0,15.394946,16,0,16
2022/11/26,23:40:32,1415,0,15.398073,16,0,16
2022/11/26,23:45:32,1420,0,15.4012,16,0,16
2022/11/26,23:50:33,1425,0,15.404327,16,0,16
2022/11/26,23:55:34,1430,0,15.407455,16,0,16
2022/11/27,00:06:37,5,0,14.516181,16,0,16
2022/11/27,00:11:38,10,0,14.521636,16,0,16
2022/11/27,00:16:38,15,0,14.52709,16,0,16
2022/11/27,00:21:39,20,0,14.532545,16,0,16
2022/11/27,00:26:41,25,0,14.537999,16,0,16
2022/11/27,00:31:43,30,0,14.543454,16,0,15
2022/11/27,00:36:43,35,0,14.548908,15,0,15
2022/11/27,00:41:44,40,0,14.554363,15,0,15
2022/11/27,00:46:44,45,0,14.559817,15,0,15
2022/11/27,00:51:44,50,0,14.565272,15,0,15
2022/11/27,00:56:45,55,0,14.570726,15,0,15
2022/11/27,01:01:45,60,0,14.576181,15,0,15
2022/11/27,01:06:46,65,0,14.578681,15,0,15
2022/11/27,01:11:49,70,0,14.581181,15,0,15
2022/11/27,01:16:51,75,0,14.583681,15,0,15
2022/11/27,01:21:51,80,0,14.586181,15,0,15
2022/11/27,01:26:50,85,0,14.588681,15,0,15
2022/11/27,01:31:50,90,0,14.591181,15,0,15
2022/11/27,01:36:50,95,0,14.593681,15,0,15
2022/11/27,01:41:51,100,0,14.596181,15,0,14
2022/11/27,01:46:51,105,0,14.598681,14,0,14
2022/11/27,01:51:54,110,0,14.601181,14,0,14
2022/11/27,01:56:55,115,0,14.603681,14,0,15
2022/11/27,02:01:56,120,0,14.606181,15,0,15
2022/11/27,02:06:56,125,0,14.610348,15,0,15
2022/11/27,02:11:55,130,0,14.614514,15,0,15
2022/11/27,02:16:55,135,0,14.618681,15,0,15
2022/11/27,02:21:56,140,0,14.622848,15,0,15
2022/11/27,02:26:58,145,0,14.627014,15,0,15
2022/11/27,02:31:58,150,0,14.631181,15,0,14
2022/11/27,02:36:58,155,0,14.635348,14,0,14
2022/11/27,02:41:58,160,0,14.639514,14,0,14
2022/11/27,02:46:58,165,0,14.643681,14,0,14
2022/11/27,02:52:00,170,0,14.647848,14,0,14
2022/11/27,02:56:59,175,0,14.652014,14,0,14
2022/11/27,03:02:00,180,0,14.656181,14,0,15
2022/11/27,03:07:02,185,0,14.596181,15,0,15
2022/11/27,03:12:03,190,0,14.536181,15,0,15
2022/11/27,03:17:03,195,0,14.476181,15,0,14
2022/11/27,03:22:04,200,0,14.416181,14,0,14
2022/11/27,03:27:04,205,0,14.356181,14,0,14
2022/11/27,03:32:05,210,0,14.296181,14,0,14
2022/11/27,03:37:04,215,0,14.236181,14,0,14
2022/11/27,03:42:05,220,0,14.176181,14,0,14
2022/11/27,03:47:06,225,0,14.116181,14,0,14
2022/11/27,03:52:07,230,0,14.056181,14,0,14
2022/11/27,03:57:08,235,0,13.996181,14,0,14
2022/11/27,04:02:08,240,0,13.936181,14,0,14
2022/11/27,04:07:08,245,0,13.932848,14,0,14
2022/11/27,04:12:11,250,0,13.929514,14,0,14
2022/11/27,04:17:11,255,0,13.926181,14,0,14
2022/11/27,04:22:12,260,0,13.922848,14,0,14
2022/11/27,04:27:12,265,0,13.919514,14,0,14
2022/11/27,04:32:12,270,0,13.916181,14,0,14
2022/11/27,04:37:11,275,0,13.912848,14,0,14
2022/11/27,04:42:13,280,0,13.909514,14,0,14
2022/11/27,04:47:14,285,0,13.906181,14,0,14
2022/11/27,04:52:14,290,0,13.902848,14,0,14
2022/11/27,04:57:13,295,0,13.899514,14,0,14
2022/11/27,05:02:14,300,0,13.896181,14,0,14
2022/11/27,05:07:14,305,1,13.902848,14,0,14
2022/11/27,05:12:14,310,2,13.909514,14,0,14
2022/11/27,05:17:15,315,3,13.916181,14,0,14
2022/11/27,05:22:15,320,4,13.922848,14,0,14
2022/11/27,05:27:17,325,5,13.929514,14,0,14
2022/11/27,05:32:17,330,6,13.936181,14,0,14
2022/11/27,05:37:18,335,7,13.942848,14,0,14
2022/11/27,05:42:17,340,8,13.949514,14,0,14
2022/11/27,05:47:19,345,9,13.956181,14,0,14
2022/11/27,05:52:20,350,10,13.962848,14,0,14
2022/11/27,05:57:19,355,11,13.969514,14,0,14
2022/11/27,06:02:21,360,12,13.976181,14,0,14
2022/11/27,06:07:22,365,24.25,14.281181,14,0,14
2022/11/27,06:12:23,370,36.5,14.586181,14,0,14
2022/11/27,06:17:23,375,48.75,14.891182,14,0,14
2022/11/27,06:22:25,380,61,15.196182,14,0,15
2022/11/27,06:27:27,385,73.25,15.501182,15,0,14
2022/11/27,06:32:27,390,85.5,15.806182,14,0,16
2022/11/27,06:37:28,395,97.75,16.111182,16,0,17
2022/11/27,06:42:28,400,110,16.416182,17,0,18
2022/11/27,06:47:30,405,122.25,16.721183,18,0,19
2022/11/27,06:52:31,410,134.5,17.026183,19,0,21
2022/11/27,06:57:30,415,146.75,17.331183,21,0,22
2022/11/27,07:02:33,420,159,17.636183,22,0,24
2022/11/27,07:07:34,425,177.333333,17.667016,24,0,25
2022/11/27,07:12:34,430,195.666667,17.69785,25,0,26
2022/11/27,07:17:36,435,214,17.728683,26,0,27
2022/11/27,07:22:37,440,232.333333,17.759516,27,0,28
2022/11/27,07:27:40,445,250.666667,17.790349,28,0,29
2022/11/27,07:32:41,450,269,17.821183,29,1,28
2022/11/27,07:37:41,455,287.333333,17.852016,28,0,23
2022/11/27,07:42:42,460,305.666667,17.882849,23,0,24
2022/11/27,07:47:43,465,324,17.913682,24,0,28
2022/11/27,07:52:48,470,342.333333,17.944516,28,1,28
2022/11/27,07:57:49,475,360.666667,17.975349,28,1,24
2022/11/27,08:02:49,480,379,18.006182,24,1,23
2022/11/27,08:07:49,485,397.166667,18.046182,23,1,24
2022/11/27,08:12:51,490,415.333333,18.086182,24,1,24
2022/11/27,08:17:52,495,433.5,18.126182,24,1,24
2022/11/27,08:22:53,500,451.666667,18.166182,24,1,25
2022/11/27,08:27:54,505,469.833333,18.206182,25,1,25
2022/11/27,08:32:54,510,488,18.246182,25,1,25
2022/11/27,08:37:55,515,506.166667,18.286181,25,1,25
